"FXY1","FXY2"
"340007","025141"
"340007","033060"
"340007","033061"
"340007","033062"
"340007","033063"
"340007","033064"
"340007","033065"
"340007","040020"
"340007","101010"
"340007","340002"
"340007","101087"
"340007","340003"
"340007","002019"
"340007","025051"
"340007","101007"
"340007","340004"
"340007","020081"
"340007","008029"
"340007","020083"
"340007","008029"
"340007","040018"
"340007","040019"
"340007","040021"
"340007","040022"
"340008","001007"
"340008","001031"
"340008","002019"
"340008","002020"
"340008","004001"
"340008","004002"
"340008","004003"
"340008","004004"
"340008","004005"
"340008","202131"
"340008","201138"
"340008","004006"
"340008","201000"
"340008","202000"
"340008","005001"
"340008","006001"
"340008","007024"
"340008","005021"
"340008","007025"
"340008","005022"
"340008","005043"
"340008","005040"
"340008","201133"
"340008","005041"
"340008","201000"
"340008","201132"
"340008","025070"
"340008","201000"
"340008","202126"
"340008","007001"
"340008","202000"
"340008","103003"
"340008","025140"
"340008","025141"
"340008","033060"
"340008","033061"
"340008","033062"
"340008","033063"
"340008","033064"
"340008","033065"
"340008","040020"
"340008","101010"
"340008","340002"
"340008","104000"
"340008","031002"
"340008","201136"
"340008","005042"
"340008","201000"
"340008","014046"
"340008","108003"
"340008","025140"
"340008","025141"
"340008","040026"
"340008","040016"
"340008","025062"
"340008","101000"
"340008","031002"
"340008","040017"
"340008","002019"
"340008","025051"
"340008","101007"
"340008","340004"
"340008","020081"
"340008","008029"
"340008","020083"
"340008","008029"
"340008","040018"
"340008","040019"
"340008","040021"
"340008","040022"
"340009","001007"
"340009","001031"
"340009","002019"
"340009","002020"
"340009","301011"
"340009","301013"
"340009","005040"
"340009","201136"
"340009","005041"
"340009","201000"
"340009","025071"
"340009","005001"
"340009","005001"
"340009","006001"
"340009","006001"
"340009","107064"
"340009","106032"
"340009","008012"
"340009","008013"
"340009","008065"
"340009","008072"
"340009","013039"
"340009","040015"
"340010","001007"
"340010","002019"
"340010","001096"
"340010","025061"
"340010","005044"
"340010","005040"
"340010","001030"
"340010","004001"
"340010","004002"
"340010","004003"
"340010","004004"
"340010","004005"
"340010","004007"
"340010","005001"
"340010","006001"
"340010","008029"
"340010","008074"
"340010","008077"
"340010","040011"
"340010","025097"
"340010","025095"
"340010","025098"
"340010","025099"
"340010","021144"
"340010","025096"
"340010","040012"
"340010","040013"
"340010","021169"
"340010","040023"
"340010","040024"
"340010","040025"
"340010","022151"
"340010","022162"
"340010","022163"
"340010","025160"
"340010","025133"
"340010","022156"
"340010","022164"
"340010","022165"
"340010","022166"
"340010","021137"
"340010","021138"
"340010","022167"
"340010","021139"
"340010","021118"
"340010","021145"
"340010","021146"
"340010","021147"
"340010","022168"
"340010","022169"
"340010","022170"
"340010","025161"
"340010","025162"
"340010","022171"
"340010","022172"
"340010","022173"
"340010","022174"
"340010","021170"
"340010","021171"
"340010","022175"
"340010","021172"
"340010","021118"
"340010","021173"
"340010","021174"
"340010","021175"
"340010","002153"
"340010","012063"
"340010","002153"
"340010","012063"
"340010","002153"
"340010","012063"
"340010","013090"
"340010","013091"
"340010","007002"
"340010","011097"
"340010","011098"
"340010","007002"
"340010","011095"
"340010","011096"
"340010","010096"
"340010","010081"
"340010","010082"
"340010","010083"
"340010","010101"
"340010","025132"
"340010","025163"
"340010","025126"
"340010","025128"
"340010","025164"
"340010","010085"
"340010","010097"
"340010","010086"
"340010","010087"
"340010","010092"
"340010","010088"
"340010","010089"
"340010","010098"
"340010","010099"
"340010","010090"
"340010","010100"
"340010","010093"
"340010","025127"
"340010","040014"
"340211","001007"
"340211","002019"
"340211","001096"
"340211","025061"
"340211","005044"
"340211","005040"
"340211","001030"
"340211","004001"
"340211","004002"
"340211","004003"
"340211","004004"
"340211","004005"
"340211","004007"
"340211","005001"
"340211","006001"
"340211","008029"
"340211","008077"
"340211","040011"
"340211","025097"
"340211","025112"
"340211","025113"
"340211","021148"
"340211","021169"
"340211","040024"
"340211","040025"
"340211","002153"
"340211","022188"
"340211","022190"
"340211","022191"
"340211","025167"
"340211","025166"
"340211","022189"
"340211","022192"
"340211","022193"
"340211","022194"
"340211","021176"
"340211","021177"
"340211","022195"
"340211","021178"
"340211","021118"
"340211","021179"
"340211","021180"
"340211","021181"
"340211","002153"
"340211","012063"
"340211","002153"
"340211","012063"
"340211","013090"
"340211","013160"
"340211","007002"
"340211","011097"
"340211","007002"
"340211","011095"
"340211","011096"
"340211","010096"
"340211","010081"
"340211","010082"
"340211","010083"
"340211","010101"
"340211","002153"
"340211","025165"
"340211","025126"
"340211","025128"
"340211","025164"
"340211","010085"
"340211","010086"
"340211","010087"
"340211","010092"
"340211","010088"
"340211","010089"
"340211","010098"
"340211","010099"
"340211","010090"
"340211","010100"
"340211","010093"
"340211","025127"
"340211","040014"
"340211","010102"
